marital_status,application_mode,application_order,course,attendance,prev_qualification,prev_qualification_grade,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,admission_grade,displaced,special_needs,debtor,tuition,gender,scholarship,age,international,units_1_credited,units_1_enrolled,units_1_evaluations,units_1_approved,units_1_grade,units_1_wo_evaluations,units_2_credited,units_2_enrolled,units_2_evaluations,units_2_approved,units_2_grade,units_2_wo_evaluations,unemployment_rate,inflation_rate,gdp,target
1,43,1,9991,0,1,140,1,37,37,9,9,136,1,0,0,1,1,0,25,0,14,15,16,15,11,0,13,14,14,14,11,0,9,-1,-3,Graduate
1,53,1,171,1,42,130,1,1,19,9,9,130,1,0,0,0,1,1,20,0,5,12,15,11,13,0,4,11,16,11,13,0,9,1,4,Graduate
1,39,1,9003,1,1,133,6,1,1,192,144,130,0,0,0,1,1,0,25,1,0,7,7,7,14,0,0,6,9,5,13,0,9,1,4,Enrolled
1,39,1,9085,1,2,140,1,38,38,9,10,150,0,0,0,1,1,0,45,0,0,6,0,0,0,0,0,6,0,0,0,0,16,0,-1,Dropout
2,39,1,9991,0,19,133,1,37,37,5,5,112,1,0,0,1,1,0,40,0,0,5,5,0,0,0,0,5,5,0,0,0,8,3,0,Dropout
1,39,1,9003,1,1,120,1,37,37,9,9,150,1,0,0,1,1,0,45,0,0,6,9,6,15,0,0,6,11,5,12,0,14,0,1,Graduate
1,39,1,9003,1,1,133,1,1,37,9,8,130,0,0,0,1,1,0,30,0,0,3,4,0,0,0,0,4,8,0,0,0,16,0,-1,Dropout
1,39,2,9119,1,1,120,1,37,37,5,5,128,0,0,0,1,1,0,30,0,0,2,2,0,0,0,0,2,2,0,0,0,8,3,0,Dropout
1,39,2,9147,1,38,133,1,19,38,9,9,103,0,0,0,0,1,0,25,0,0,4,4,0,0,0,0,5,0,0,0,0,13,4,-2,Dropout
1,39,2,9991,0,1,133,1,19,38,9,9,103,0,0,0,0,1,0,25,0,0,5,10,0,0,0,0,5,5,0,0,0,16,3,-4,Dropout
2,39,2,9670,1,1,100,1,37,37,9,9,110,0,0,0,1,1,1,35,0,0,5,5,5,11,0,0,5,7,5,12,0,9,-1,-3,Graduate
1,39,1,9003,1,19,133,1,1,19,4,10,114,0,0,0,1,1,0,30,0,3,9,13,6,12,0,2,7,10,6,11,0,16,3,-4,Dropout
1,42,1,9119,1,1,120,1,34,34,0,0,128,1,0,0,1,1,0,35,0,6,10,12,7,11,0,2,8,8,5,13,0,9,-1,-3,Dropout
1,1,1,9773,1,1,128,1,38,38,6,3,117,0,0,0,1,1,1,20,0,0,6,12,4,12,0,0,6,10,5,13,0,11,1,2,Graduate
1,1,1,9991,0,1,172,1,38,37,9,9,149,0,0,0,1,1,1,25,0,0,5,5,5,16,0,0,5,5,5,16,0,9,1,4,Graduate
1,1,3,9773,1,1,146,1,38,38,9,7,134,1,0,0,1,1,1,20,0,0,6,6,6,13,0,0,6,7,6,13,0,11,1,2,Dropout
1,17,4,9119,1,1,135,1,38,37,5,7,127,1,0,0,1,1,0,20,0,0,5,7,4,12,0,0,5,10,3,13,3,8,3,0,Enrolled
2,43,1,9085,1,1,160,1,37,37,9,7,120,0,0,0,1,1,0,20,0,0,5,11,0,0,2,0,5,11,3,12,1,9,-1,-3,Enrolled
1,42,1,9119,1,1,150,1,38,37,5,8,134,1,0,0,1,1,0,20,0,0,5,10,5,13,0,0,5,10,5,13,0,9,-1,-3,Graduate
1,39,1,9003,1,1,130,1,1,3,2,6,110,0,0,0,1,1,0,30,0,8,18,27,13,14,1,7,12,18,12,12,0,16,3,-4,Graduate
1,1,4,9119,1,1,111,1,37,37,9,5,108,1,0,0,1,1,1,20,0,0,5,9,3,12,0,0,6,14,3,13,0,11,1,2,Dropout
1,7,1,9003,1,3,130,1,1,38,9,7,130,1,0,0,0,1,0,30,0,11,17,31,11,13,4,10,12,24,10,13,1,16,3,-4,Dropout
1,43,1,9670,1,6,170,1,34,34,0,0,112,0,0,0,1,1,0,35,0,1,5,5,1,14,0,0,5,5,0,0,0,9,-1,-3,Dropout
1,18,3,9147,1,1,133,1,1,38,4,7,101,1,0,0,0,1,0,25,0,0,5,0,0,0,0,0,5,0,0,0,0,9,1,4,Dropout
1,39,1,8014,0,1,100,1,37,37,6,6,108,0,0,0,1,1,0,40,0,0,6,8,5,11,0,1,6,12,3,11,1,8,3,0,Enrolled
2,43,1,9670,1,1,120,1,34,34,0,0,128,0,0,0,1,1,0,35,0,0,5,5,0,0,0,0,5,5,1,10,0,9,-1,-3,Dropout
2,39,1,9003,1,3,110,1,3,19,4,6,150,0,0,0,1,1,0,30,0,0,6,8,6,19,0,6,12,14,12,18,0,16,0,-1,Graduate
1,1,1,9853,1,1,133,1,34,34,0,0,143,0,0,0,1,1,0,20,0,0,6,12,0,0,0,0,6,12,0,0,0,8,3,0,Dropout
1,39,1,9500,1,1,120,1,37,37,9,9,100,0,0,0,1,1,0,35,0,0,7,15,6,11,0,0,7,16,4,13,0,16,0,-1,Enrolled
1,7,1,9991,0,40,150,1,37,37,6,6,150,1,0,0,1,1,0,45,0,3,7,9,7,14,0,0,5,6,5,16,0,9,1,4,Dropout
2,39,1,9254,1,19,133,1,37,19,9,10,157,0,0,0,1,1,0,55,0,7,11,12,2,15,7,4,9,10,3,10,4,16,0,-1,Graduate
1,39,1,9119,1,19,120,1,37,37,9,4,99,0,0,1,0,1,0,30,0,0,5,10,0,0,0,0,5,7,0,0,0,12,1,2,Dropout
1,7,1,9991,0,3,130,1,37,37,9,9,130,0,0,0,1,1,0,30,0,9,9,9,9,14,0,5,5,5,5,13,0,13,4,-2,Dropout
1,1,1,171,1,1,130,1,1,38,5,9,118,0,0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,-3,Enrolled
1,39,1,9003,1,1,100,1,1,3,9,10,120,0,0,1,0,1,0,45,0,2,7,14,4,12,2,0,6,16,0,0,1,16,3,-4,Dropout
1,1,1,9085,1,1,142,1,1,1,9,9,128,1,0,0,1,1,0,20,0,0,5,9,5,13,1,0,5,8,4,12,0,13,4,-2,Graduate
1,15,1,171,1,1,130,26,1,1,2,9,130,0,0,0,1,1,0,20,1,6,12,12,12,15,0,4,11,15,11,13,0,9,1,4,Enrolled
1,18,1,9119,1,1,148,1,3,19,3,5,148,0,0,0,1,1,1,20,0,0,5,5,0,0,0,0,5,5,0,0,0,9,-1,-3,Dropout
1,44,1,9003,1,39,170,1,19,19,5,5,170,1,0,0,1,1,0,20,0,0,6,8,6,15,0,0,6,10,6,15,0,16,0,-1,Graduate
1,39,1,9070,1,1,110,1,37,37,7,7,110,0,0,0,1,1,0,55,0,0,6,6,6,15,0,0,6,6,6,14,0,11,1,2,Graduate
1,1,1,9147,1,1,166,1,19,37,4,8,146,0,0,0,1,1,0,25,0,0,5,12,3,10,0,0,5,12,1,13,0,8,3,0,Enrolled
1,17,2,9119,1,1,135,1,12,19,5,5,121,0,0,0,1,1,0,20,0,0,5,0,0,0,0,0,5,0,0,0,0,12,1,2,Dropout
1,1,1,9147,1,1,133,1,19,37,9,9,130,0,0,0,1,1,0,20,0,0,5,5,5,12,0,0,5,5,5,13,0,12,1,2,Graduate
2,39,1,9773,1,1,133,1,37,37,7,4,132,0,0,0,1,1,0,45,0,0,6,10,4,12,0,0,6,7,0,0,0,16,3,-4,Dropout
1,18,3,9254,1,1,121,1,19,19,9,6,126,1,0,0,1,1,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,14,0,1,Dropout
1,1,1,171,1,1,159,1,3,3,2,2,166,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,-3,Dropout
1,17,5,9254,1,1,130,1,37,38,9,9,123,1,0,1,1,1,1,20,0,0,6,7,0,0,0,0,6,6,0,0,0,9,1,4,Dropout
2,39,1,9991,0,1,121,1,37,19,9,9,141,0,0,1,0,1,0,30,0,0,5,7,4,11,0,0,5,8,4,12,0,11,1,2,Dropout
1,39,1,9130,1,19,133,1,37,37,9,10,156,1,0,1,1,1,0,45,0,0,6,9,5,12,0,0,6,11,0,0,0,14,0,1,Dropout
1,1,1,9119,1,1,146,1,37,37,9,9,149,1,0,0,1,1,0,20,0,0,5,7,4,10,0,0,5,8,1,16,0,11,1,2,Enrolled
1,44,1,9003,1,39,140,1,37,37,9,1,140,0,0,0,1,1,1,20,0,0,6,11,5,14,0,0,6,13,6,12,0,16,3,-4,Enrolled
1,43,1,9070,1,1,125,1,38,37,8,7,132,1,0,0,1,1,0,20,0,3,6,6,4,13,0,3,9,12,3,13,0,12,1,2,Dropout
2,39,2,9147,1,1,120,1,37,37,9,9,105,1,0,0,1,1,0,35,0,0,4,4,0,0,0,0,5,9,0,0,0,11,1,2,Dropout
1,44,1,9130,1,39,150,1,5,1,2,5,150,1,0,0,1,1,0,20,0,1,6,13,5,12,0,1,6,12,2,11,0,14,0,1,Enrolled
2,39,1,9085,1,19,110,1,37,37,90,90,110,0,0,0,0,1,0,30,0,0,5,5,0,0,0,0,5,5,0,0,0,13,4,-2,Dropout
1,1,1,9670,1,1,120,1,1,1,9,9,129,1,0,0,1,1,0,20,0,0,6,6,4,11,0,0,6,10,3,10,0,11,1,2,Dropout
1,39,1,9003,1,1,133,1,1,1,1,6,120,0,0,0,0,1,0,25,0,0,6,0,0,0,0,0,6,0,0,0,0,14,0,1,Dropout
1,1,1,9773,1,1,133,1,3,19,2,5,127,0,0,0,1,1,0,20,0,0,6,6,6,14,0,0,6,7,6,15,0,16,3,-4,Graduate
2,39,1,8014,0,19,133,1,19,37,9,9,152,0,0,1,0,1,0,45,0,0,6,7,0,0,0,0,5,5,0,0,0,16,0,-1,Dropout
1,43,2,9500,1,1,130,1,38,37,4,4,127,1,0,0,1,1,1,30,0,18,23,23,20,14,3,18,23,23,20,14,3,8,3,0,Graduate
1,1,1,9254,1,1,160,1,19,38,9,9,141,1,0,0,1,1,0,25,0,0,6,8,6,13,0,0,6,10,5,12,0,8,3,0,Enrolled
1,1,1,9500,1,1,128,1,1,19,4,7,126,1,0,0,1,1,0,20,0,0,7,7,7,12,0,0,8,11,7,11,0,12,1,2,Graduate
1,1,2,9147,1,1,140,1,19,19,9,4,128,1,0,0,1,1,0,25,0,0,5,7,3,11,1,0,5,7,3,11,0,9,-1,-3,Dropout
1,43,1,171,1,1,120,1,3,3,2,2,120,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,Enrolled
1,1,1,9070,1,1,140,1,19,19,5,5,131,0,0,0,1,1,1,20,0,1,6,6,6,13,0,1,6,6,5,12,0,12,1,2,Graduate
1,39,1,9991,0,12,120,1,37,38,5,5,156,0,0,0,1,1,0,35,0,0,5,5,5,13,0,0,5,6,5,15,0,11,1,2,Graduate
1,53,1,9003,1,42,130,1,1,38,9,6,129,0,0,0,1,1,0,20,0,7,12,20,10,13,0,5,12,14,11,12,0,9,1,4,Graduate
2,39,1,9147,1,1,100,1,37,37,9,5,170,0,0,0,1,1,0,45,0,0,5,6,5,15,0,0,5,5,5,15,0,16,3,-4,Graduate
2,39,1,9003,1,1,133,1,37,37,9,9,100,0,0,0,0,1,0,45,0,4,10,10,4,12,0,1,7,8,1,12,0,16,3,-4,Dropout
4,39,1,9670,1,1,110,1,19,19,90,99,107,0,0,0,1,1,0,40,0,0,6,0,0,0,0,0,6,0,0,0,0,13,4,-2,Dropout
1,18,1,9147,1,1,147,1,19,1,9,7,139,1,0,0,1,1,0,20,0,0,5,0,0,0,0,0,5,0,0,0,0,12,1,2,Dropout
1,17,6,9147,1,1,133,1,19,38,5,6,123,1,0,0,1,1,0,20,0,0,5,7,3,13,1,0,5,12,2,13,0,9,-1,-3,Enrolled
1,1,2,9254,1,1,137,1,1,38,2,8,122,1,0,0,1,1,1,20,0,0,6,7,6,15,0,0,6,6,6,13,0,9,1,4,Graduate
1,17,2,9773,1,1,124,1,1,1,4,4,128,1,0,0,1,1,0,20,0,0,6,11,3,14,0,0,6,13,4,10,0,9,-1,-3,Enrolled
1,1,2,9147,1,1,128,1,1,1,9,6,120,0,0,0,1,1,0,20,0,0,5,9,5,11,0,0,5,13,2,14,0,9,1,4,Enrolled
1,51,1,8014,0,1,120,1,1,1,4,4,129,0,0,1,0,1,0,25,0,2,8,13,4,11,0,5,10,16,7,10,0,12,1,2,Dropout
2,39,1,9003,1,1,133,1,37,37,8,7,150,0,0,0,1,1,0,30,0,0,6,10,6,15,0,0,6,11,5,13,0,14,0,1,Graduate
1,1,1,9773,1,1,142,1,1,19,9,9,136,0,0,1,1,1,1,20,0,0,6,6,6,13,0,0,6,6,6,14,0,16,0,-1,Graduate
1,39,1,9773,1,19,100,1,37,37,0,0,128,1,0,0,1,1,0,30,0,0,6,7,6,13,0,0,6,6,6,14,0,8,3,0,Graduate
1,1,1,171,1,1,149,1,19,37,9,9,158,1,0,0,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,Graduate
2,1,2,8014,0,1,110,1,37,1,9,10,109,1,0,0,1,0,0,45,0,0,6,6,6,13,0,0,6,6,6,13,0,9,-1,-3,Graduate
1,39,1,171,1,19,133,101,1,19,2,7,110,0,0,0,1,1,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,16,3,-4,Dropout
1,39,1,9238,1,19,133,1,37,37,9,9,120,0,1,1,1,0,0,40,0,0,6,13,2,10,0,0,6,10,1,15,0,16,0,-1,Dropout
1,44,1,9085,1,39,150,6,5,4,1,1,150,0,0,0,1,0,0,20,1,2,6,7,6,13,0,1,6,16,5,13,0,12,1,2,Graduate
2,39,1,8014,0,12,133,1,37,37,9,1,113,0,0,0,1,0,0,45,0,0,6,13,3,12,0,0,6,6,6,13,0,11,1,2,Graduate
1,51,1,33,1,1,121,1,19,37,5,7,119,0,0,0,1,0,0,25,0,14,21,23,20,13,0,10,14,18,14,12,0,9,1,4,Graduate
2,39,1,9500,1,1,133,1,3,1,5,5,149,0,0,0,1,0,1,35,0,0,7,7,6,13,0,0,8,9,7,13,0,12,1,2,Graduate
1,18,3,9853,1,1,122,1,38,37,9,5,120,1,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,11,1,2,Dropout
1,1,6,9500,1,1,143,1,19,19,9,9,127,1,0,0,1,0,1,20,0,0,8,8,7,14,0,0,8,8,7,14,0,13,4,-2,Graduate
1,1,1,9556,1,1,123,1,19,19,4,9,114,1,0,0,1,0,0,20,0,0,7,9,7,11,0,0,8,10,8,11,0,13,4,-2,Graduate
1,39,1,8014,0,1,120,1,38,37,9,7,108,0,0,0,1,1,1,35,0,1,7,9,6,12,0,1,6,7,5,12,0,14,0,1,Graduate
1,17,1,171,1,1,114,1,19,38,9,7,129,0,0,0,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,-3,Graduate
1,43,1,9070,1,1,114,1,19,38,9,7,136,0,0,0,1,1,0,25,0,9,14,14,14,14,0,7,13,13,13,14,0,16,3,-4,Graduate
1,10,2,9773,1,1,154,22,19,38,3,5,154,1,0,0,0,0,0,20,1,0,6,8,5,12,0,0,6,0,0,0,0,11,1,2,Dropout
1,15,1,9500,1,1,190,108,3,2,122,4,190,1,0,0,1,0,0,20,1,0,7,15,4,12,0,0,7,10,5,12,0,12,1,2,Enrolled
1,17,4,9500,1,1,136,1,3,3,2,2,133,1,0,0,1,0,0,20,0,0,7,8,7,13,0,0,8,8,8,13,0,11,1,2,Graduate
1,10,2,9085,1,1,163,22,19,1,4,9,163,0,0,0,1,0,0,20,1,0,6,10,6,14,0,0,6,12,6,12,0,12,1,2,Graduate
1,1,1,9670,1,1,126,1,1,3,4,3,123,1,0,0,1,0,0,20,0,0,6,6,6,13,0,0,6,8,5,13,0,9,1,4,Dropout
1,17,4,9119,1,1,122,62,1,1,191,171,121,1,0,0,1,1,0,20,1,0,5,10,4,14,0,0,5,14,1,10,0,9,1,4,Enrolled
1,17,1,9070,1,1,137,1,1,1,1,5,132,0,0,0,1,0,1,20,0,0,6,7,6,12,0,0,6,9,4,12,0,9,-1,-3,Graduate
1,1,3,9500,1,1,139,1,19,1,9,5,135,1,0,0,1,0,1,20,0,0,8,8,7,12,0,0,8,8,7,12,0,13,4,-2,Graduate
1,17,1,9254,1,1,142,1,19,39,5,4,142,0,0,0,1,0,1,20,0,0,6,8,6,13,0,0,6,6,6,13,0,14,0,1,Graduate
1,1,3,9773,1,1,133,1,38,38,5,5,131,1,0,0,1,0,1,20,0,0,6,7,6,12,0,0,6,6,6,14,0,9,1,4,Graduate
1,1,6,9254,1,1,126,1,38,37,5,7,124,1,0,0,1,0,1,20,0,0,6,7,6,13,0,0,6,6,6,13,0,12,1,2,Graduate
1,1,2,9254,1,1,131,1,4,3,7,4,126,1,0,0,1,0,0,20,0,0,6,8,6,12,0,0,6,6,6,11,0,9,1,4,Graduate
1,17,6,9500,1,1,131,1,1,19,7,7,127,1,0,0,1,0,1,20,0,0,7,8,7,14,0,0,8,9,7,13,0,11,1,2,Graduate
1,17,1,9853,1,1,108,1,19,1,5,5,107,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,16,3,-4,Dropout
1,17,4,9238,1,1,133,1,1,19,9,5,95,1,0,0,1,0,1,20,0,0,6,12,6,12,0,0,6,7,0,0,0,16,3,-4,Dropout
1,1,2,9085,1,1,122,1,3,1,4,7,116,1,0,0,1,0,0,20,0,0,6,13,6,13,0,0,6,12,3,11,0,16,3,-4,Graduate
1,1,4,9070,1,1,143,1,1,1,9,7,135,1,0,0,1,0,1,20,0,0,6,6,6,15,0,0,6,6,6,13,0,12,1,2,Dropout
1,17,6,9500,1,1,135,1,19,19,7,7,128,1,0,0,1,0,1,20,0,0,7,7,7,14,0,0,8,8,8,14,0,11,1,2,Graduate
1,17,2,9773,1,1,148,1,3,38,2,6,144,1,0,0,1,0,0,20,0,0,6,6,6,15,0,0,6,7,6,14,0,12,1,2,Graduate
1,17,1,9147,1,1,134,1,19,38,4,8,130,0,0,0,1,0,1,20,0,0,5,5,5,12,0,0,5,12,4,13,0,11,1,2,Graduate
1,17,1,9773,1,1,122,1,1,1,4,7,117,1,0,1,1,0,0,20,0,0,6,6,6,12,0,0,6,6,6,12,0,16,0,-1,Graduate
1,44,1,9003,1,39,160,1,37,38,9,6,160,0,0,0,1,0,1,20,0,0,6,8,6,13,0,0,6,10,6,13,0,16,0,-1,Graduate
1,16,2,9238,1,1,126,1,38,37,3,5,127,1,0,0,1,0,1,20,0,0,6,14,3,13,0,0,6,7,6,11,0,9,-1,-3,Graduate
1,17,1,9130,1,1,138,1,2,19,2,6,126,1,0,0,1,0,1,20,0,0,6,7,6,13,1,0,6,8,6,13,0,9,1,4,Enrolled
1,1,1,9238,1,1,115,1,38,38,8,7,113,1,0,0,1,0,1,20,0,0,6,7,6,12,0,0,6,8,6,13,0,12,1,2,Graduate
1,17,2,9853,1,1,141,1,3,1,1,5,130,1,0,0,1,0,0,20,0,0,6,8,5,11,1,0,6,7,4,11,0,13,4,-2,Enrolled
1,43,1,9130,1,1,100,41,3,4,3,2,100,0,0,0,1,0,0,20,1,0,5,10,5,15,2,0,5,7,5,15,0,9,-1,-3,Enrolled
1,1,1,9670,1,1,130,1,19,19,7,7,122,0,0,0,1,0,0,20,0,0,6,7,6,15,0,0,6,6,6,16,0,12,1,2,Graduate
1,15,1,9670,1,1,130,26,42,1,2,7,130,0,1,1,1,0,0,20,1,0,6,6,6,14,0,0,6,9,5,13,0,9,1,4,Graduate
1,18,1,9130,1,1,135,1,38,19,9,5,122,1,0,0,1,0,1,20,0,0,5,7,4,12,0,0,5,5,5,12,0,11,1,2,Graduate
1,7,1,9147,1,3,120,1,1,39,4,7,120,0,0,0,1,0,0,35,0,2,5,9,2,14,0,0,5,5,0,0,0,12,1,2,Dropout
1,1,1,9853,1,1,148,1,19,19,4,5,144,0,0,0,1,0,1,20,0,0,7,8,6,13,0,0,6,6,0,0,0,14,0,1,Dropout
1,17,2,9556,1,1,136,1,1,1,9,9,128,0,0,0,1,0,1,20,0,0,7,7,7,13,0,0,8,8,8,15,0,16,3,-4,Graduate
1,17,1,9070,1,1,108,1,19,1,4,3,112,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,9,1,4,Dropout
1,44,1,9003,1,39,140,1,38,38,6,3,140,0,0,0,1,0,0,20,0,0,6,18,3,12,0,0,6,14,4,12,0,16,3,-4,Enrolled
1,1,3,9773,1,1,153,1,3,1,2,8,138,1,0,0,1,0,0,20,0,0,6,6,6,16,0,0,6,7,6,14,0,12,1,2,Graduate
1,1,1,9238,1,1,135,1,19,19,9,5,135,1,0,0,1,0,0,20,0,0,6,6,6,14,0,0,6,6,6,12,0,11,1,2,Graduate
1,1,5,9500,1,1,146,1,19,37,7,7,134,1,0,0,1,0,0,20,0,0,8,9,8,13,1,0,8,9,8,13,1,9,-1,-3,Graduate
1,1,2,9773,1,1,130,1,19,19,9,9,127,1,0,0,1,1,1,20,0,0,6,6,6,14,0,0,6,6,6,14,0,9,-1,-3,Graduate
1,17,2,9254,1,1,113,1,1,2,5,3,107,1,0,1,1,1,1,20,0,0,6,14,2,10,0,0,6,6,0,0,0,14,0,1,Dropout
1,43,1,8014,0,1,146,22,37,37,9,9,146,1,0,0,1,0,0,25,1,8,16,16,15,13,0,11,13,13,11,12,0,14,0,1,Graduate
1,17,3,9070,1,1,145,1,3,3,4,4,153,1,0,0,1,0,1,20,0,0,6,6,6,13,0,0,6,6,6,14,0,13,4,-2,Enrolled
1,1,1,8014,0,1,126,1,38,37,5,5,119,0,0,0,1,0,0,20,0,0,6,6,6,13,0,0,6,6,6,12,0,13,4,-2,Graduate
1,17,1,9991,0,1,160,1,34,34,0,0,162,1,0,1,1,1,0,35,0,0,5,8,2,11,0,0,5,5,0,0,0,8,3,0,Dropout
1,18,4,9119,1,1,134,1,19,38,194,175,125,1,0,1,1,1,0,20,0,0,5,11,3,11,0,0,5,9,3,11,0,9,1,4,Enrolled
1,1,1,9119,1,1,163,1,19,37,5,8,151,1,0,0,1,1,0,20,0,0,5,9,4,11,0,0,5,11,2,11,3,8,3,0,Enrolled
1,15,1,9147,1,1,130,26,1,1,2,3,130,0,0,0,1,0,0,20,1,0,5,10,4,12,0,0,5,6,5,11,0,11,1,2,Graduate
1,1,2,171,1,1,165,1,3,3,2,2,164,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2,Enrolled
1,43,1,9147,1,1,142,1,38,19,141,171,115,0,0,0,1,0,0,20,0,0,5,11,5,12,0,0,5,9,2,11,0,14,0,1,Enrolled
1,1,1,9773,1,1,156,1,19,1,5,10,137,1,0,0,1,0,0,20,0,0,6,6,6,14,0,0,6,6,6,14,0,11,1,2,Dropout
1,17,5,9853,1,1,141,1,3,19,2,7,131,1,0,0,1,0,0,20,0,0,6,7,6,14,0,0,6,8,5,13,0,8,3,0,Graduate
1,1,3,9500,1,1,143,1,19,37,7,7,127,1,0,0,1,0,0,20,0,0,8,8,8,13,0,0,8,8,8,13,0,9,-1,-3,Graduate
2,39,1,9500,1,19,133,1,38,38,2,10,120,0,0,0,1,0,0,35,0,0,7,9,2,11,0,0,7,9,0,0,0,16,0,-1,Dropout
1,1,1,9238,1,1,133,1,38,1,2,4,126,0,0,0,1,0,0,20,0,0,6,11,1,12,0,0,5,10,0,0,0,9,-1,-3,Enrolled
1,1,1,9254,1,1,172,41,37,37,5,5,154,1,0,0,1,0,1,20,1,0,6,6,6,14,0,0,6,6,6,13,0,11,1,2,Graduate
1,15,1,9238,1,1,140,26,19,19,9,6,140,0,0,0,1,1,0,20,1,0,6,7,6,12,0,0,6,7,6,13,0,11,1,2,Graduate
1,17,1,9500,1,1,142,1,38,1,5,4,137,0,0,0,1,0,1,20,0,0,7,7,7,13,0,0,8,9,8,15,0,12,1,2,Graduate
1,39,1,8014,0,1,140,1,19,1,9,8,105,0,0,0,1,0,0,25,0,0,6,14,3,11,1,0,6,9,5,11,0,16,3,-4,Enrolled
1,39,1,9147,1,12,133,1,37,37,9,7,139,0,0,1,1,0,0,40,0,0,5,6,5,12,0,0,5,8,5,12,0,8,3,0,Enrolled
1,1,2,9773,1,1,148,1,19,1,3,9,140,1,0,0,1,0,1,20,0,0,6,6,6,14,0,0,6,6,6,15,0,16,0,-1,Graduate
1,1,4,9500,1,1,137,1,19,37,9,7,131,0,0,1,1,0,0,20,0,0,8,9,8,14,1,0,8,9,8,14,1,9,-1,-3,Graduate
1,1,1,9500,1,1,143,1,38,38,9,9,139,1,0,0,1,0,0,30,0,0,7,9,7,15,0,0,8,8,8,16,0,11,1,2,Graduate
1,1,1,9238,1,1,133,1,1,1,4,10,110,0,0,1,1,0,0,25,0,0,6,8,6,13,0,0,6,6,6,14,0,13,4,-2,Graduate
1,1,4,9500,1,1,138,1,37,19,9,9,128,1,0,0,1,0,0,20,0,0,7,7,6,15,0,0,7,7,6,15,0,8,3,0,Graduate
1,16,3,9773,1,1,138,1,37,38,4,9,134,1,0,0,1,0,1,20,0,0,6,6,6,15,0,0,6,6,6,13,0,11,1,2,Graduate
2,39,1,8014,0,1,150,1,37,37,7,5,143,0,0,0,1,0,0,40,0,5,9,9,9,16,0,3,7,7,7,14,0,13,4,-2,Graduate
1,44,1,9085,1,39,120,1,37,37,9,9,120,1,0,1,1,0,0,30,0,0,6,14,4,12,0,0,6,14,3,11,0,16,0,-1,Dropout
1,1,4,9254,1,1,110,1,37,37,9,7,113,1,0,0,1,0,0,25,0,0,6,14,2,11,0,0,6,11,1,10,0,11,1,2,Dropout
1,17,4,9500,1,1,146,1,19,37,5,8,136,1,0,0,1,0,0,20,0,0,7,7,6,14,0,0,7,7,6,14,0,8,3,0,Graduate
1,1,1,9238,1,1,148,1,37,37,9,9,144,0,0,0,1,0,0,20,0,0,6,6,6,13,0,0,6,6,6,13,0,11,1,2,Graduate
1,1,1,9238,1,1,145,1,19,37,4,7,149,1,0,0,1,0,1,20,0,0,6,6,6,14,0,0,6,6,6,13,0,11,1,2,Graduate
1,39,1,9003,1,1,133,1,38,38,4,7,116,1,0,0,0,0,0,25,0,0,6,8,0,0,0,0,6,8,0,0,0,16,3,-4,Dropout
1,1,1,9147,1,1,160,1,38,37,9,5,159,0,0,0,1,0,0,20,0,0,5,5,5,14,0,0,5,5,5,15,0,8,3,0,Graduate
1,39,1,9991,0,1,150,1,19,37,9,8,139,0,0,0,1,0,0,25,0,0,5,10,4,12,0,0,5,9,4,11,0,13,4,-2,Enrolled
1,1,1,9853,1,1,130,1,19,12,9,4,133,1,0,0,1,0,0,20,0,0,6,6,6,14,0,0,6,7,6,14,0,8,3,0,Graduate
1,17,2,8014,0,1,120,1,37,34,0,0,118,1,0,0,1,0,0,20,0,0,6,8,5,12,0,0,6,7,6,12,0,8,3,0,Graduate
1,18,2,9147,1,1,115,1,1,37,5,5,109,1,0,0,1,0,0,20,0,0,5,8,3,12,1,0,5,9,3,13,0,9,-1,-3,Enrolled
1,1,4,9147,1,1,133,1,1,19,4,6,106,1,0,0,1,0,0,25,0,0,5,11,2,11,0,0,5,14,1,11,0,13,4,-2,Enrolled
1,17,1,9853,1,1,120,1,37,37,9,10,123,0,0,0,1,0,0,20,0,0,6,8,3,12,0,0,6,11,2,11,0,13,4,-2,Dropout
1,1,4,9853,1,1,134,1,19,1,5,9,127,1,0,0,1,0,0,20,0,0,6,7,5,12,0,0,6,7,5,12,0,11,1,2,Enrolled
1,39,1,9003,1,1,133,1,19,19,9,9,100,0,0,0,1,0,0,30,0,0,6,6,0,0,0,0,6,6,0,0,0,11,1,2,Dropout
1,1,1,9853,1,1,133,1,19,37,9,9,95,1,0,1,0,0,0,20,0,0,7,10,6,12,0,0,7,8,6,13,0,11,1,2,Enrolled
